"","ResponseId","course","evound1","evound2","evound3","evound4","evound5","evound6","evound7","evound8","evound9","evound10","evound11","evound12","evound13","evound14","micro1","micro2","micro3","micro4","micro5","micro6","micro7","micro8","macro1","macro2","macro3","macro4","macro5","macro6","macro7","macro8","human1","human2","human3","human4","human5","human6","human7","human8","rel1","rel2","rel3","rel4","rel","evound","microaccept","macroaccept","humaccept","evoaccept","relthirds"
"11071","R_UXVnldrSUJfrj6V",74,1,0,0,1,1,1,0,0,0,1,1,1,1,1,4,5,5,5,5,5,3,4,3,3,4,1,1,5,5,3,3,2,2,5,4,2,4,4,1,5,4,4,3.5,0.642857142857143,4.5,3.125,3.25,3.625,"mod"
"11072","R_Uxx1QjZfRH1SCFH",73,0,1,1,1,1,1,1,1,0,1,1,1,1,1,5,5,5,5,5,3,5,3,4,3,4,4,3,4,4,3,4,5,4,4,4,4,4,4,5,5,5,5,5,0.857142857142857,4.5,3.625,4.125,4.08333333333333,"high"
"11073","R_uy2s5gt026OCemR",55,0,0,0,1,1,1,1,1,0,0,0,1,0,0,3,4,4,4,4,3,4,3,3,4,4,4,4,4,4,3,4,3,2,4,4,3,3,3,2,4,4,4,3.5,0.428571428571429,3.625,3.75,3.25,3.54166666666667,"mod"
"11074","R_uy7mSFRtErWho7n",40,1,0,1,1,0,1,1,1,0,1,1,0,0,0,4,4,4,5,5,4,5,3,3,4,3,3,5,3,4,3,2,4,4,2,4,4,3,4,1,1,1,1,1,0.571428571428571,4.25,3.5,3.375,3.70833333333333,"low"
"11075","R_uyb7ySCr1jQpaKZ",7,1,0,1,1,1,1,1,1,1,0,1,1,0,1,5,5,4,5,4,4,5,4,4,3,4,3,4,4,4,2,3,4,4,2,4,4,3,4,5,5,5,5,5,0.785714285714286,4.5,3.5,3.5,3.83333333333333,"high"
"11076","R_UYNBUEBxIR4X14J",56,0,1,1,0,1,1,1,1,0,1,1,0,1,0,5,5,5,4,5,5,5,5,5,4,5,3,5,4,4,3,4,3,3,4,4,4,4,5,3,5,4,5,4.25,0.642857142857143,4.875,4.125,3.875,4.29166666666667,"high"
"11077","R_uyWsiZllWDV6cA9",73,0,1,1,1,1,1,1,1,1,0,0,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,3,4,4,2,2,2,2,2,0.642857142857143,4,3.875,3.625,3.83333333333333,"low"
"11078","R_UYYf1ZqDSKSghkB",23,1,0,1,1,1,1,1,1,0,1,1,1,0,1,4,4,5,4,5,4,1,5,4,4,4,3,4,4,4,3,4,2,3,3,4,2,4,4,2,3,2,5,3,0.785714285714286,4,3.75,3.25,3.66666666666667,"mod"
"11079","R_UZ0MPgzGvXbZQXv",33,1,1,1,1,1,1,0,1,0,0,1,0,1,0,5,5,5,5,5,5,5,5,3,5,5,3,4,5,5,3,5,5,5,4,5,5,5,5,1,4,1,4,2.5,0.642857142857143,5,4.125,4.875,4.66666666666667,"mod"
"11080","R_UZ2qSnKT2SpCQ8h",63,0,0,1,1,0,1,1,1,0,1,1,1,0,0,4,4,3,4,4,4,4,3,4,3,4,3,4,4,3,1,2,4,4,3,4,4,3,3,5,5,4,3,4.25,0.571428571428571,3.75,3.25,3.375,3.45833333333333,"high"
"11081","R_uzb3DNY7E04m35v",48,0,0,1,0,1,1,0,1,0,1,1,1,0,0,4,4,4,4,4,3,4,4,4,3,4,3,3,2,3,3,4,4,3,3,4,4,4,4,3,5,4,2,3.5,0.5,3.875,3.125,3.75,3.58333333333333,"mod"
"11082","R_UzrqHq9WCibhAPv",80,1,0,1,0,1,1,1,1,0,1,1,0,1,1,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,2,3,3,3,4,3,3,3,2,5,3,4,3.5,0.714285714285714,4,3.625,3,3.54166666666667,"mod"
"11083","R_UzuwOAvVk7zTc8V",57,1,0,1,1,1,1,1,1,1,0,1,1,1,1,5,4,2,5,5,3,5,3,4,5,4,4,4,5,4,4,4,5,5,4,4,4,4,4,1,2,1,2,1.5,0.857142857142857,4,4.25,4.25,4.16666666666667,"low"
"11084","R_V1EKBcw1mk0E88h",29,1,0,0,1,1,1,1,1,1,1,1,1,0,0,5,4,4,3,4,5,5,4,5,3,3,1,4,3,4,1,2,3,1,1,4,4,2,3,5,5,5,5,5,0.714285714285714,4.25,3,2.5,3.25,"high"
"11085","R_V1Est1lC9p3D7y1",49,1,0,1,0,1,1,0,1,1,1,1,0,1,1,5,4,5,4,5,3,5,2,4,3,3,5,5,4,3,2,2,4,2,2,4,4,2,4,5,5,4,4,4.5,0.714285714285714,4.125,3.625,3,3.58333333333333,"high"
"11086","R_V22C3Gb3DhhftC1",33,1,0,1,1,1,1,0,1,0,0,1,0,0,0,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,3,3,4,3,4,4,3,3,4,1,4,4,2,2.75,0.5,4.875,4.625,3.5,4.33333333333333,"mod"
"11087","R_V26WkdaC6Ob4pd7",35,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,5,5,5,4,4,5,3,4,4,4,3,4,3,4,2,3,3,3,3,3,4,3,4,4,5,4,5,4.5,0.857142857142857,4.5,3.5,3.25,3.75,"high"
"11088","R_V2XwgwsHlEaZKtX",57,1,1,1,1,1,1,1,1,1,1,1,0,1,0,4,4,4,4,4,5,5,4,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,3,1,3,2,4,2.5,0.857142857142857,4.25,3.75,3.75,3.91666666666667,"mod"
"11089","R_V3DO8qJcXDwjtzH",21,1,0,1,1,0,1,1,1,0,1,1,1,1,1,5,5,5,5,5,5,5,5,4,3,4,3,5,4,4,3,3,5,5,3,4,4,3,4,5,5,4,4,4.5,0.785714285714286,5,3.75,3.875,4.20833333333333,"high"
"11090","R_V3eDmFv1OGD9Vrb",29,1,1,1,1,1,1,1,1,0,0,1,1,0,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,3,4,3,0.785714285714286,4.875,5,5,4.95833333333333,"mod"
"11091","R_V4mLObaesXuppKN",78,0,0,1,1,1,1,1,0,0,1,1,1,1,0,4,4,4,4,4,4,5,4,4,4,4,4,3,3,4,3,4,4,3,4,4,4,3,3,3,5,2,4,3.5,0.642857142857143,4.125,3.625,3.625,3.79166666666667,"mod"
"11092","R_V52vkT6ceeCinHb",33,1,0,0,0,1,1,1,1,0,1,1,0,0,0,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,2,3,4,3,3,4,4,4,4,4,4,4,0.5,4.125,4.125,3.25,3.83333333333333,"high"
"11093","R_V54ONZwBj89tuNP",73,1,0,1,1,1,0,1,1,0,1,0,1,1,0,4,5,5,5,4,5,2,4,4,4,3,4,4,4,5,4,2,5,2,3,2,1,4,4,1,5,4,4,3.5,0.642857142857143,4.25,4,2.875,3.70833333333333,"mod"
"11094","R_vAGMMiuzXArUOkx",57,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3,5,4,4,5,4,5,5,5,4,4,5,5,5,4,4,4,5,5,4,5,5,4,5,1,3,1,1,1.5,0.928571428571429,4.375,4.5,4.625,4.5,"low"
"11095","R_vBHgM0oXB0vfd85",33,1,0,1,1,1,0,1,1,0,1,1,0,1,0,4,4,4,4,4,3,5,4,4,4,4,4,5,4,4,3,4,3,4,4,4,4,4,3,4,5,4,2,3.75,0.642857142857143,4,4,3.75,3.91666666666667,"mod"
"11096","R_vBSzTRRLRpAA6vn",49,0,0,1,1,0,1,1,0,0,1,1,1,1,0,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,3,4,3,3,3.25,0.571428571428571,3.75,3.75,4,3.83333333333333,"mod"
"11097","R_vBt4D1cwAPIFCA9",56,1,0,1,0,1,1,1,1,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,3,4,2,3,3,3,4,4,3,4,4,4,4,4,4,3,3,3.5,0.785714285714286,4,3.375,3.75,3.70833333333333,"mod"
"11098","R_vc0IIhJQWPwd0A1",57,1,0,1,0,1,1,1,1,0,1,1,1,1,0,5,5,3,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,1,1,1,3,1.5,0.714285714285714,4.75,4.875,5,4.875,"low"
"11099","R_vc3R17MLhOz4ZZn",7,1,0,1,0,1,1,1,1,1,1,1,1,1,1,4,4,5,4,5,4,5,4,4,3,4,3,4,2,3,3,4,2,3,4,4,4,4,4,3,3,2,3,2.75,0.857142857142857,4.375,3.25,3.625,3.75,"mod"
"11100","R_vCBegxHUZNv1yZr",44,1,0,1,1,1,1,0,0,1,1,1,1,1,0,4,4,5,4,4,4,4,3,4,4,4,3,5,4,3,2,3,3,3,3,3,3,3,4,5,5,5,5,5,0.714285714285714,4,3.625,3.125,3.58333333333333,"high"
"11101","R_vCTwYLK8bMc9kwF",73,0,1,1,1,0,1,1,1,1,1,1,1,0,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,1,1,1,1,0.785714285714286,4.625,5,4.875,4.83333333333333,"low"
"11102","R_vcW0tfNIoABuk9j",44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,4,4,4,4,3,4,3,3,3,4,2,3,3,3,3,4,3,3,3,5,4,4,4,4.25,0.0714285714285714,3.875,3.25,3.125,3.41666666666667,"high"
"11103","R_vdie1uVkSm88rRL",49,1,1,0,1,1,1,1,1,0,1,1,0,0,0,5,5,5,4,5,2,5,5,5,5,4,5,5,5,5,5,4,4,4,4,5,5,5,5,2,3,2,3,2.5,0.642857142857143,4.5,4.875,4.5,4.625,"mod"
"11104","R_vdJoUVoR63isbmh",60,1,0,1,1,1,1,1,1,0,1,1,0,1,0,5,5,4,5,5,4,5,5,5,5,5,4,5,5,5,2,4,3,4,4,3,3,4,4,1,3,1,4,2.25,0.714285714285714,4.75,4.5,3.625,4.29166666666667,"mod"
"11105","R_ve0RwuclmvJv9KN",49,1,0,0,1,1,1,1,1,1,1,1,1,1,1,4,5,4,4,4,4,4,4,4,4,4,4,4,2,4,3,4,4,4,4,4,4,4,4,2,3,2,4,2.75,0.857142857142857,4.125,3.625,4,3.91666666666667,"mod"
"11106","R_ve7sgijCPXF7q5r",48,1,0,1,1,1,1,1,0,0,1,1,0,1,0,5,5,4,4,5,5,5,5,5,4,4,4,5,4,3,2,4,4,5,4,5,4,5,5,1,2,1,4,2,0.642857142857143,4.75,3.875,4.5,4.375,"low"
"11107","R_veGdU62iFO7Vw5j",48,1,0,1,1,1,1,1,1,1,0,1,1,1,0,5,5,4,5,5,4,5,5,4,4,4,4,4,3,5,3,4,4,4,5,5,4,5,5,5,5,5,5,5,0.785714285714286,4.75,3.875,4.5,4.375,"high"
"11108","R_vemVcWS4cWo6Nzz",76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,5,5,5,5,5,4,4,4,3,4,5,4,3,3,4,4,4,4,4,4,4,1,5,4,4,3.5,1,4.75,3.875,3.875,4.16666666666667,"mod"
"11109","R_vepVU7nw3HuRKkV",16,0,0,1,1,1,1,0,0,0,1,1,1,1,0,5,4,4,5,5,5,5,5,4,3,3,4,4,3,5,3,4,2,2,5,2,2,4,5,1,2,1,4,2,0.571428571428571,4.75,3.625,3.25,3.875,"low"
"11110","R_vfcp0zLxTuC1lOp",16,0,1,1,1,1,1,1,1,0,1,1,1,0,0,5,5,5,5,5,5,5,5,5,1,5,5,5,3,5,5,5,5,5,5,5,5,5,5,1,5,1,5,3,0.714285714285714,5,4.25,5,4.75,"mod"
"11111","R_vfdCzP1DeNYdsMp",14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,5,1,5,5,3,4,5,5,2,3,1,2,2,1,4.875,4.625,4.125,4.54166666666667,"low"
"11112","R_vGrniYFBpJzZWJX",48,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,4,4,4,4,5,5,5,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,2,4,2,2,2.5,0.785714285714286,4.375,3.625,3.875,3.95833333333333,"mod"
"11113","R_vHKpduhsxpeVvQB",56,0,0,1,1,1,1,1,1,1,1,0,1,1,0,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,4,4,3,4,3,1,3,2,4,2.5,0.714285714285714,4,3.75,3.5,3.75,"mod"
"11114","R_vHnKtLQJyKNmoP7",14,0,0,1,1,1,1,1,1,0,1,0,0,1,0,4,4,5,5,5,4,5,4,4,3,3,4,5,4,4,3,4,4,5,5,5,5,5,5,2,3,2,2,2.25,0.571428571428571,4.5,3.75,4.75,4.33333333333333,"mod"
"11115","R_vHUEfUSBl7Zbe3n",33,1,0,1,1,1,1,1,1,0,1,1,0,0,1,4,4,5,4,4,4,5,4,4,4,5,4,4,4,4,4,4,3,3,4,3,3,4,4,2,5,3,3,3.25,0.714285714285714,4.25,4.125,3.5,3.95833333333333,"mod"
"11116","R_vHvfR338O81paXT",72,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.928571428571429,5,5,5,5,"high"
"11117","R_vHx5WRwCgfzeGfT",40,1,0,1,1,1,1,0,0,1,1,1,1,0,0,5,5,5,5,5,5,5,4,5,5,5,3,3,5,5,3,3,3,3,3,3,3,3,3,5,5,5,5,5,0.642857142857143,4.875,4.25,3,4.04166666666667,"high"
"11118","R_vi60P6hoG7zH281",50,1,0,1,1,0,1,1,1,1,1,1,0,1,0,5,5,5,5,5,5,5,5,5,4,5,3,5,2,5,3,3,5,5,5,5,5,4,5,5,5,5,5,5,0.714285714285714,5,4,4.625,4.54166666666667,"high"
"11119","R_VI7X6OH9O8SWyKR",78,1,0,1,0,0,0,1,0,0,1,1,1,1,0,4,5,5,4,5,5,5,5,4,4,5,3,4,5,5,4,3,4,4,4,4,5,4,5,1,5,2,5,3.25,0.5,4.75,4.25,4.125,4.375,"mod"
"11120","R_vICbYCsOamxMzzb",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,1,3,1,3,2,0.928571428571429,4.875,4.875,5,4.91666666666667,"low"
"11121","R_vIEQvZ4d7YhcrPX",73,1,0,1,1,1,1,1,1,0,1,1,1,1,1,4,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,3,3,3,3,1,4,3,2,2.5,0.857142857142857,4.25,3.75,3.25,3.75,"mod"
"11122","R_vIfTnQggccV8c9P",14,1,0,1,1,1,1,1,0,1,1,1,0,1,1,4,2,5,3,4,4,4,4,3,4,3,2,4,4,3,2,3,2,4,2,4,4,4,4,1,5,5,4,3.75,0.785714285714286,3.75,3.125,3.375,3.41666666666667,"mod"
"11123","R_VIORczhUwNdlWPD",78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,4,5,5,3,4,3,5,4,4,3,3,1,3,3,3,3,3,4,3,1,3,3,2.5,1,4.75,3.875,2.875,3.83333333333333,"mod"
"11124","R_vivk9TcsQLctHfH",61,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4,3,4,4,4,4,5,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,3,2,0.857142857142857,4,3.75,4,3.91666666666667,"low"
"11125","R_vIwlL3ooay4bNex",55,0,0,0,1,1,0,1,1,1,1,1,0,1,0,4,5,5,3,5,5,5,5,4,5,4,3,4,3,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,0.571428571428571,4.625,3.75,4,4.125,"mod"
"11126","R_VJ4qScMVlm3YxY5",9,0,0,1,1,1,1,1,1,0,1,1,1,1,1,4,5,5,3,3,3,3,3,5,5,5,5,5,3,4,3,3,3,3,3,3,3,3,3,1,1,1,4,1.75,0.785714285714286,3.625,4.375,3,3.66666666666667,"low"
"11127","R_VJ5YG1JE1PtmVTH",1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,5,5,5,5,4,4,4,3,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,4,2,3,3,3,2.75,0.571428571428571,4.375,4,4.5,4.29166666666667,"mod"
"11128","R_vjBEpmxyIcnh4op",14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,1,1,1,1,1,0.928571428571429,5,4.875,5,4.95833333333333,"low"
"11129","R_vjcN8WmFzNUzRND",40,1,0,1,0,1,1,1,1,0,1,1,0,0,0,4,5,4,4,4,4,4,4,4,4,4,4,5,3,4,3,4,3,3,4,3,3,4,4,1,3,2,3,2.25,0.571428571428571,4.125,3.875,3.5,3.83333333333333,"mod"
"11130","R_vJEEjOVJ7kVkWw9",40,0,0,0,1,1,1,1,1,0,1,1,1,0,1,2,3,4,5,5,4,4,4,5,4,4,4,4,4,4,3,4,4,4,5,4,4,4,4,2,4,4,3,3.25,0.642857142857143,3.875,4,4.125,4,"mod"
"11131","R_vJIEqxmMEEFqaTT",48,1,0,0,0,0,0,1,0,0,1,0,0,1,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,3,4,4,3,3,3,3.25,0.357142857142857,2.875,3,3.25,3.04166666666667,"mod"
"11132","R_vJiGF90bbSZjjTb",35,1,0,1,1,1,1,1,1,0,1,1,1,0,0,4,4,4,5,4,4,5,5,4,5,4,3,4,4,3,3,3,2,3,4,3,3,4,4,5,5,5,5,5,0.714285714285714,4.375,3.75,3.25,3.79166666666667,"high"
"11133","R_vjMswljprUmNdS1",40,0,0,0,1,1,1,1,1,0,1,0,1,0,1,4,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,3,3,5,5,5,5,5,1,1,1,1,1,0.571428571428571,4.75,4.875,4.5,4.70833333333333,"low"
"11134","R_VJPyFed2SydSUSt",42,1,0,1,1,1,1,0,1,1,1,1,1,0,1,4,4,4,4,4,4,3,4,3,4,4,2,4,4,3,2,3,2,2,2,2,2,2,3,3,5,5,5,4.5,0.785714285714286,3.875,3.25,2.25,3.125,"high"
"11135","R_VJRj6oyLZ5RgVj3",54,0,0,1,1,1,1,0,1,0,1,0,1,0,1,4,4,4,3,4,4,3,4,4,4,4,4,4,4,3,2,3,3,4,3,4,2,3,3,5,5,5,5,5,0.571428571428571,3.75,3.625,3.125,3.5,"high"
"11136","R_VJVvZ72u5r3a1rz",62,1,0,1,1,1,1,1,1,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,2,4,3,4,3.25,0.857142857142857,4,3.75,4,3.91666666666667,"mod"
"11137","R_VJwmcseAeFMipWN",56,1,1,1,0,1,1,1,1,1,1,1,1,1,0,5,5,5,5,5,5,5,5,5,3,4,2,4,4,3,1,1,4,4,1,5,5,1,4,5,5,5,5,5,0.857142857142857,5,3.25,3.125,3.79166666666667,"high"
"11138","R_VKer0FWeWIK5Ngl",71,1,0,1,1,1,1,1,1,0,1,0,1,1,0,4,4,4,4,4,4,4,3,4,3,3,3,4,3,4,3,3,2,3,3,2,2,3,4,4,4,3,4,3.75,0.714285714285714,3.875,3.375,2.75,3.33333333333333,"mod"
"11139","R_VKg3lgKVN6EidGx",57,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,5,5,4,4,5,4,4,4,4,3,3,3,3,3,3,4,4,3,3,4,4,3,4,2,3,3,3,2.75,0.928571428571429,4.5,3.25,3.625,3.79166666666667,"mod"
"11140","R_vkIQXeLDJMmjzP3",56,1,0,1,0,1,1,1,1,0,0,1,0,0,0,4,4,5,4,4,4,2,4,4,4,4,4,4,2,3,4,2,4,3,1,4,4,1,4,5,5,5,5,5,0.5,3.875,3.625,2.875,3.45833333333333,"high"
"11141","R_VKKinHgoJ1s2XzH",41,0,0,1,1,0,1,1,1,1,1,1,0,0,0,4,5,4,5,4,4,5,4,3,5,4,4,5,4,4,1,2,5,5,1,4,4,1,4,4,5,3,3,3.75,0.571428571428571,4.375,3.75,3.25,3.79166666666667,"mod"
"11142","R_VKYYiTAelX2EcLv",63,1,0,1,0,1,1,0,1,0,1,1,0,0,0,5,5,5,4,4,3,5,3,4,4,4,2,4,3,3,2,3,4,2,2,4,4,2,2,3,5,5,5,4.5,0.5,4.25,3.25,2.875,3.45833333333333,"high"
"11143","R_vluWwc3ypcwgdNf",17,1,1,0,1,0,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,4,2,3,0.857142857142857,4,4,3.75,3.91666666666667,"mod"
"11144","R_vMkbikXxJPsV7RD",56,0,0,1,1,1,1,1,1,1,1,0,1,0,1,5,5,4,4,5,4,5,4,4,4,5,3,4,4,4,2,4,4,4,4,4,4,4,4,2,5,5,5,4.25,0.714285714285714,4.5,3.75,4,4.08333333333333,"high"
"11145","R_vNdsfkaHu5JE5uF",63,1,1,1,1,1,1,1,0,0,1,1,0,1,1,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,1,5,4,0.785714285714286,4.875,4.875,4.875,4.875,"high"
"11146","R_vNOrF9sL1uCJNjb",32,0,0,1,1,1,1,1,1,0,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,4,4,4,4,4,4,4,4,2,4,2,4,3,0.785714285714286,4,3.625,4,3.875,"mod"
"11147","R_vNuOOmHIRzXyk6J",56,1,1,1,1,1,0,1,1,1,1,1,1,0,1,5,4,4,5,4,4,5,5,3,4,4,4,4,5,3,3,4,4,4,4,4,4,4,4,2,3,2,3,2.5,0.857142857142857,4.5,3.75,4,4.08333333333333,"mod"
"11148","R_VNXZrMWCH2D8NkB",55,1,1,1,1,1,1,1,1,1,1,1,1,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,3,3,2.75,0.857142857142857,5,5,5,5,"mod"
"11149","R_VO0fapOVpyL29EJ",35,1,0,1,1,1,1,1,0,0,1,0,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3.75,0.642857142857143,4,3.875,4,3.95833333333333,"mod"
"11150","R_voGxjgsqKgxYq1b",32,1,0,1,1,1,1,1,0,0,1,1,0,0,0,4,4,4,3,3,3,3,3,4,3,2,4,3,2,4,3,4,4,2,3,3,4,3,4,4,5,5,5,4.75,0.571428571428571,3.375,3.125,3.375,3.29166666666667,"high"
"11151","R_VOMyd8nVaFdvQk1",9,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,3,1,1,1.5,0.928571428571429,5,5,5,5,"low"
"11152","R_VOs42iAySWdyyc1",52,1,0,1,1,1,1,1,1,0,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,2,3,3,3,2.75,0.857142857142857,5,4.875,5,4.95833333333333,"mod"
"11153","R_VOsaNjXNBjQbFmN",56,0,0,1,1,0,1,1,1,0,1,1,1,1,1,4,4,4,5,2,4,5,4,3,4,4,3,4,3,4,3,4,4,4,4,4,4,4,3,1,1,1,3,1.5,0.714285714285714,4,3.5,3.875,3.79166666666667,"low"
"11154","R_voV5KLzXwcLkx2x",56,0,1,1,1,1,1,1,1,1,1,0,1,1,1,4,5,5,5,5,4,5,4,4,3,3,4,4,3,4,4,3,4,5,4,4,5,3,3,1,3,1,4,2.25,0.857142857142857,4.625,3.625,3.875,4.04166666666667,"mod"
"11155","R_vp1G2MHgSYcNC6t",33,1,0,1,1,1,1,1,1,0,1,1,1,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,4,4,5,5,5,5,5,1,3,1,1,1.5,0.714285714285714,5,4.5,4.75,4.75,"low"
"11156","R_vP1YC4zgGWDZJol",29,0,1,1,1,1,0,1,1,1,1,1,1,1,1,4,3,4,4,3,4,4,2,1,2,2,1,2,2,3,1,1,1,1,1,1,2,1,4,5,5,5,4,4.75,0.857142857142857,3.5,1.75,1.5,2.25,"high"
"11157","R_vPmAhr5VMeC9k9r",55,0,0,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,4,5,4,4,3,4,4,4,4,4,5,5,4,5,5,4,3,1,5,1,5,3,0.857142857142857,4.875,4,4.375,4.41666666666667,"mod"
"11158","R_vpNxlx6HMyZG8Dv",55,1,0,1,1,0,1,1,1,1,1,1,1,0,0,3,3,5,4,4,4,4,3,4,3,3,2,3,3,2,4,2,2,2,2,2,2,3,3,2,4,4,4,3.5,0.714285714285714,3.75,3,2.25,3,"mod"
"11159","R_vPPRlKi6pZxeWGt",71,1,0,1,1,1,1,1,1,0,1,1,1,1,0,5,5,5,4,5,5,5,5,5,4,4,5,5,4,4,4,5,4,4,5,4,4,4,4,4,5,4,4,4.25,0.785714285714286,4.875,4.375,4.25,4.5,"high"
"11160","R_vprRioDdcPNgd2h",68,0,0,1,1,1,1,1,1,0,1,1,1,1,0,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,2,3,4,3,3,4,2,3,4,3,4,4,4,3.75,0.714285714285714,4,3.375,3.25,3.54166666666667,"mod"
"11161","R_vPTcDunIMV2AfCh",36,1,0,0,1,1,1,1,0,0,1,1,1,1,0,4,4,4,4,5,4,5,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,4,1,3,3,3,2.5,0.642857142857143,4.25,3.875,4,4.04166666666667,"mod"
"11162","R_VPUVg172oAHs2NH",8,1,0,1,1,0,1,0,1,0,1,0,1,0,1,5,5,4,5,4,3,5,3,4,4,2,1,4,4,4,3,3,4,4,4,4,4,3,4,5,5,5,4,4.75,0.571428571428571,4.25,3.25,3.75,3.75,"high"
"11163","R_VPvKb2iXgPmKPrb",44,1,0,1,1,1,1,0,1,1,1,1,1,0,1,5,5,5,5,5,5,5,4,5,4,4,3,5,3,5,1,3,4,3,3,4,5,2,5,5,5,5,4,4.75,0.785714285714286,4.875,3.75,3.625,4.08333333333333,"high"
"11164","R_VPwjGu3k1yKAoSZ",54,1,0,1,1,0,1,1,1,1,1,1,0,1,1,4,4,5,3,4,4,4,3,3,4,4,2,4,3,4,2,2,2,4,4,2,2,4,4,5,5,5,5,5,0.785714285714286,3.875,3.25,3,3.375,"high"
"11165","R_vq0kkvtwGeFmONr",9,1,1,1,1,1,1,1,1,1,1,0,1,0,1,5,5,5,5,5,5,5,5,5,5,5,5,1,3,5,5,5,5,5,5,5,5,5,5,1,1,1,4,1.75,0.857142857142857,5,4.25,5,4.75,"low"
"11166","R_vq8c1psYE7H9S8x",78,1,0,1,1,1,1,1,1,1,0,1,0,0,0,4,5,5,5,5,5,5,5,5,4,4,3,5,4,4,3,3,4,4,3,4,4,4,5,5,5,3,3,4,0.642857142857143,4.875,4,3.875,4.25,"high"
"11167","R_VQnUEVXtQZVtEtP",1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,5,3,5,4,5,5,5,4,5,4,5,5,5,4,5,4,4,3,4,4,3,3,4,4,2,4,3,3,3,0.785714285714286,4.5,4.625,3.625,4.25,"mod"
"11168","R_vqnXsiqQHbT5M09",54,1,0,1,1,0,1,0,1,0,1,1,0,1,0,5,4,4,5,5,4,5,4,4,4,4,1,4,1,4,1,1,1,1,1,1,2,1,4,5,5,5,5,5,0.571428571428571,4.5,2.875,1.5,2.95833333333333,"high"
